ticker,entry_date,exit_date,entry_price,entry_rsi,exit_price,exit_rsi,profit,profit_pct,days_held,exit_reason
JCI,2026-04-10,2026-04-20,142.53,66.3,140.98,73.7,-1.55,-1.09,10,RSI OB
JCI,2026-06-03,2026-08-04,146.96,54.0,153.62,70.8,6.66,4.53,62,RSI OB
JBL,2015-03-17,2015-03-24,22.64,56.7,23.56,70.1,0.92,4.06,7,RSI OB
JBL,2015-05-14,2015-05-20,24.24,57.1,24.72,79.3,0.48,1.98,6,RSI OB
JBL,2015-08-28,2015-09-15,19.47,43.4,20.11,72.8,0.64,3.29,18,RSI OB
JBL,2016-02-22,2016-03-01,21.0,59.8,21.36,71.9,0.36,1.71,8,RSI OB
JBL,2016-07-15,2016-07-18,20.57,68.4,20.55,86.9,-0.02,-0.1,3,RSI OB
JBL,2016-09-15,2016-09-19,22.43,67.5,23.14,72.1,0.71,3.17,4,RSI OB
JBL,2018-08-27,2018-08-30,28.86,51.6,29.66,71.7,0.8,2.77,3,RSI OB
JBL,2018-11-01,2018-11-02,25.81,69.0,26.13,71.9,0.32,1.24,1,RSI OB
JBL,2018-12-27,2019-01-24,24.3,49.4,25.5,75.0,1.2,4.94,28,RSI OB
JBL,2019-04-03,2019-04-05,28.6,62.0,29.16,72.7,0.56,1.96,2,RSI OB
JBL,2019-06-18,2019-06-19,27.32,64.0,30.12,77.5,2.8,10.25,1,RSI OB
JBL,2019-08-30,2019-09-10,28.81,54.8,31.64,76.2,2.83,9.82,11,RSI OB
JBL,2020-04-29,2020-05-27,29.35,62.3,31.67,70.6,2.32,7.9,28,RSI OB
JBL,2020-10-01,2020-10-27,34.63,69.9,33.42,32.0,-1.21,-3.49,26,SuperTrend
JBL,2020-11-05,2020-11-16,35.79,47.6,38.97,73.7,3.18,8.89,11,RSI OB
JBL,2021-02-08,2021-03-17,45.81,53.0,51.02,78.5,5.21,11.37,37,RSI OB
JBL,2021-05-24,2021-06-02,55.35,62.9,56.63,92.4,1.28,2.31,9,RSI OB
JBL,2021-07-29,2021-08-06,58.94,54.2,59.67,75.5,0.73,1.24,8,RSI OB
JBL,2021-11-04,2021-11-16,63.91,57.1,64.57,70.9,0.66,1.03,12,RSI OB
JBL,2021-12-10,2021-12-21,65.4,60.2,67.0,72.5,1.6,2.45,11,RSI OB
JBL,2022-03-17,2022-03-24,62.11,55.6,62.11,70.1,0.0,0.0,7,RSI OB
JBL,2022-06-02,2022-06-13,62.19,65.2,56.13,44.8,-6.06,-9.74,11,SuperTrend
JBL,2022-10-05,2022-10-28,62.33,60.2,65.35,70.5,3.02,4.85,23,RSI OB
JBL,2023-01-09,2023-01-13,71.3,57.0,77.66,72.5,6.36,8.92,4,RSI OB
JBL,2023-03-30,2023-04-06,86.74,64.8,82.08,59.5,-4.66,-5.37,7,SuperTrend
JBL,2023-08-28,2023-08-30,112.37,59.6,115.77,70.1,3.4,3.03,2,RSI OB
JBL,2023-12-14,2023-12-19,136.42,55.9,131.23,72.6,-5.19,-3.8,5,RSI OB
JBL,2024-06-17,2024-06-20,124.48,61.0,111.79,40.4,-12.69,-10.19,3,SuperTrend
JBL,2024-07-16,2024-08-01,118.07,59.1,109.0,37.9,-9.07,-7.68,16,SuperTrend
JBL,2024-09-19,2024-09-23,110.86,57.1,113.04,75.3,2.18,1.97,4,RSI OB
JBL,2025-03-24,2025-04-03,149.97,59.2,123.49,37.9,-26.48,-17.66,10,SuperTrend
JBL,2025-04-09,2025-04-25,137.38,45.2,146.92,76.5,9.54,6.94,16,RSI OB
JBL,2025-09-18,2025-09-19,223.29,66.9,224.34,77.4,1.05,0.47,1,RSI OB
JBL,2025-10-29,2025-10-30,222.32,63.9,221.47,75.6,-0.85,-0.38,1,RSI OB
JBL,2026-08-04,2026-08-13,340.0,58.1,370.36,72.7,30.36,8.93,9,RSI OB
JBHT,2015-04-14,2015-04-15,91.82,66.1,91.7,78.4,-0.12,-0.13,1,RSI OB
JBHT,2015-06-22,2015-06-29,87.62,66.3,83.05,41.7,-4.57,-5.22,7,SuperTrend
JBHT,2015-09-15,2015-09-24,78.03,69.6,73.54,43.4,-4.49,-5.75,9,SuperTrend
JBHT,2015-10-09,2015-10-20,76.1,43.2,76.92,71.9,0.82,1.08,11,RSI OB
JBHT,2016-01-29,2016-02-01,72.7,66.0,73.3,71.5,0.6,0.83,3,RSI OB
JBHT,2016-07-08,2016-07-15,85.0,65.3,85.27,79.9,0.27,0.32,7,RSI OB
JBHT,2016-11-07,2016-11-08,82.62,68.0,84.72,81.8,2.1,2.54,1,RSI OB
JBHT,2017-02-03,2017-02-10,99.66,51.4,100.37,73.5,0.71,0.71,7,RSI OB
JBHT,2017-10-26,2017-11-09,108.88,55.2,102.0,37.9,-6.88,-6.32,14,SuperTrend
JBHT,2017-11-29,2017-11-30,108.64,63.8,111.14,79.2,2.5,2.3,1,RSI OB
JBHT,2018-05-11,2018-05-16,124.66,63.8,125.12,74.8,0.46,0.37,5,RSI OB
JBHT,2018-09-10,2018-09-20,127.44,63.7,119.41,49.0,-8.03,-6.3,10,SuperTrend
JBHT,2019-04-04,2019-04-11,104.28,52.8,104.7,75.4,0.42,0.4,7,RSI OB
JBHT,2019-07-12,2019-07-16,92.94,61.8,97.73,74.2,4.79,5.15,4,RSI OB
JBHT,2019-10-16,2019-10-22,115.65,54.2,117.34,77.5,1.69,1.46,6,RSI OB
JBHT,2020-04-07,2020-04-09,98.45,66.9,99.19,74.8,0.74,0.75,2,RSI OB
JBHT,2020-10-12,2020-10-15,137.77,69.4,141.84,76.8,4.07,2.95,3,RSI OB
JBHT,2020-11-16,2020-11-19,132.59,61.3,133.78,73.2,1.19,0.9,3,RSI OB
JBHT,2021-03-03,2021-03-08,152.59,64.7,159.39,71.9,6.8,4.46,5,RSI OB
JBHT,2021-07-14,2021-08-16,169.63,68.0,176.81,71.0,7.18,4.23,33,RSI OB
JBHT,2021-10-15,2021-10-18,190.55,69.2,189.05,71.6,-1.5,-0.79,3,RSI OB
JBHT,2021-12-29,2022-01-27,205.75,63.6,188.11,29.7,-17.64,-8.57,29,SuperTrend
JBHT,2022-11-07,2023-01-05,177.22,61.3,169.2,25.4,-8.02,-4.53,59,SuperTrend
JBHT,2023-01-18,2023-01-23,185.02,57.2,193.62,70.1,8.6,4.65,5,RSI OB
JBHT,2023-04-20,2023-04-26,180.55,69.9,165.62,42.6,-14.93,-8.27,6,SuperTrend
JBHT,2023-06-29,2023-06-30,182.47,70.0,181.03,72.1,-1.44,-0.79,1,RSI OB
JBHT,2023-09-15,2023-10-16,194.36,60.1,196.78,72.7,2.42,1.25,31,RSI OB
JBHT,2024-01-22,2024-01-25,207.58,59.9,206.26,74.4,-1.32,-0.64,3,RSI OB
JBHT,2025-08-22,2025-09-17,150.14,61.3,134.52,29.5,-15.62,-10.4,26,SuperTrend
JBHT,2025-10-08,2025-10-16,146.55,69.9,169.57,78.0,23.02,15.71,8,RSI OB
JKHY,2015-07-14,2015-07-16,67.65,68.5,68.93,73.1,1.28,1.89,2,RSI OB
JKHY,2015-09-15,2015-09-25,69.59,61.4,69.93,71.0,0.34,0.49,10,RSI OB
JKHY,2016-01-29,2016-02-29,81.18,63.8,82.24,70.3,1.06,1.31,31,RSI OB
JKHY,2016-06-02,2016-06-09,85.27,54.8,85.78,72.2,0.51,0.6,7,RSI OB
JKHY,2016-06-30,2016-07-08,87.27,59.9,87.79,72.8,0.52,0.6,8,RSI OB
JKHY,2016-11-08,2016-11-15,83.87,58.9,84.68,75.9,0.81,0.97,7,RSI OB
JKHY,2016-12-07,2016-12-21,89.05,65.4,89.13,78.5,0.08,0.09,14,RSI OB
JKHY,2017-04-20,2017-04-24,95.53,61.1,96.51,75.9,0.98,1.03,4,RSI OB
JKHY,2018-03-09,2018-03-19,123.93,55.6,124.9,73.0,0.97,0.78,10,RSI OB
JKHY,2018-06-04,2018-06-05,126.83,69.4,127.13,74.9,0.3,0.24,1,RSI OB
JKHY,2019-06-12,2019-06-13,138.59,58.9,137.97,70.7,-0.62,-0.45,1,RSI OB
JKHY,2019-08-29,2019-09-04,145.0,59.3,145.83,70.1,0.83,0.57,6,RSI OB
JKHY,2019-11-06,2019-11-08,147.49,64.5,149.51,77.3,2.02,1.37,2,RSI OB
JKHY,2020-03-04,2020-03-20,165.4,45.8,134.33,37.3,-31.07,-18.78,16,SuperTrend
JKHY,2020-05-05,2020-05-11,176.2,60.3,186.75,77.3,10.55,5.99,6,RSI OB
JKHY,2020-08-12,2020-08-14,187.86,59.9,194.36,70.1,6.5,3.46,2,RSI OB
JKHY,2020-11-04,2021-01-14,162.42,50.2,153.96,47.0,-8.46,-5.21,71,SuperTrend
JKHY,2021-04-16,2021-04-20,158.84,57.9,163.85,71.9,5.01,3.15,4,RSI OB
JKHY,2021-12-13,2021-12-16,162.52,67.1,165.1,71.2,2.58,1.59,3,RSI OB
JKHY,2022-02-28,2022-03-03,176.8,62.6,183.44,79.5,6.64,3.76,3,RSI OB
JKHY,2022-07-01,2022-07-08,184.27,54.9,185.57,74.1,1.3,0.71,7,RSI OB
JKHY,2022-10-25,2022-10-28,192.67,58.1,201.73,73.3,9.06,4.7,3,RSI OB
JKHY,2023-06-12,2023-06-13,159.11,69.4,158.6,74.1,-0.51,-0.32,1,RSI OB
JKHY,2023-11-08,2023-11-14,149.94,58.5,153.14,70.0,3.2,2.13,6,RSI OB
JKHY,2024-04-09,2024-04-15,174.17,56.5,165.04,48.6,-9.13,-5.24,6,SuperTrend
JKHY,2024-07-16,2024-07-30,169.74,58.9,172.41,74.3,2.67,1.57,14,RSI OB
JKHY,2025-03-03,2025-03-06,178.0,58.8,183.51,72.9,5.51,3.1,3,RSI OB
JKHY,2025-10-15,2025-10-20,154.46,68.2,155.07,70.2,0.61,0.39,5,RSI OB
JKHY,2025-11-05,2025-11-18,159.83,64.2,163.94,75.5,4.11,2.57,13,RSI OB
JKHY,2026-06-29,2026-07-01,136.73,66.4,142.42,70.6,5.69,4.16,2,RSI OB
JPM,2015-07-15,2015-08-12,69.19,50.9,67.24,32.0,-1.95,-2.82,28,SuperTrend
JPM,2015-08-27,2015-11-03,64.48,39.1,65.78,78.5,1.3,2.02,68,RSI OB
JPM,2016-03-02,2016-03-03,59.76,61.5,59.96,71.3,0.2,0.33,1,RSI OB
JPM,2016-07-12,2016-07-18,63.2,50.7,63.96,76.3,0.76,1.2,6,RSI OB
JPM,2017-02-13,2017-02-21,88.15,64.8,91.01,79.9,2.86,3.24,8,RSI OB
JPM,2017-06-09,2017-06-20,86.96,60.5,87.52,78.3,0.56,0.64,11,RSI OB
JPM,2017-09-18,2017-09-25,92.92,55.9,94.12,72.7,1.2,1.29,7,RSI OB
JPM,2017-11-28,2017-11-29,101.36,64.4,103.73,79.4,2.37,2.34,1,RSI OB
JPM,2018-02-23,2018-02-26,117.31,55.8,118.77,72.6,1.46,1.24,3,RSI OB
JPM,2018-05-09,2018-05-29,113.41,57.8,105.93,34.3,-7.48,-6.6,20,SuperTrend
JPM,2018-07-16,2018-07-18,110.58,67.9,111.53,76.6,0.95,0.86,2,RSI OB
JPM,2018-09-19,2018-09-28,117.62,59.0,112.84,46.8,-4.78,-4.06,9,SuperTrend
JPM,2018-11-07,2018-12-06,111.48,59.9,105.19,45.2,-6.29,-5.64,29,SuperTrend
JPM,2019-04-02,2019-04-11,105.14,52.1,106.23,79.8,1.09,1.04,9,RSI OB
JPM,2019-06-28,2019-07-12,111.8,56.1,115.3,72.4,3.5,3.13,14,RSI OB
JPM,2019-09-05,2019-09-10,112.37,67.8,116.87,74.1,4.5,4.0,5,RSI OB
JPM,2019-10-15,2019-10-22,119.96,54.8,124.79,79.1,4.83,4.03,7,RSI OB
JPM,2020-02-11,2020-02-24,138.0,53.5,132.16,46.0,-5.84,-4.23,13,SuperTrend
JPM,2020-05-26,2020-06-03,95.82,55.4,104.27,76.0,8.45,8.82,8,RSI OB
JPM,2020-08-11,2020-09-21,103.82,64.6,95.31,38.0,-8.51,-8.2,41,SuperTrend
JPM,2020-10-08,2020-10-12,101.78,59.3,102.44,75.2,0.66,0.65,4,RSI OB
JPM,2020-11-05,2020-11-10,104.35,54.9,116.52,70.6,12.17,11.66,5,RSI OB
JPM,2021-02-04,2021-02-16,138.25,44.5,144.65,75.3,6.4,4.63,12,RSI OB
JPM,2021-05-05,2021-05-10,157.52,61.4,161.22,77.2,3.7,2.35,5,RSI OB
JPM,2021-08-10,2021-08-11,159.26,67.3,161.16,77.6,1.9,1.19,1,RSI OB
JPM,2021-09-24,2021-10-07,163.04,57.1,170.09,71.6,7.05,4.32,13,RSI OB
JPM,2021-11-23,2021-11-30,168.28,44.1,158.83,31.1,-9.45,-5.62,7,SuperTrend
JPM,2022-01-04,2022-01-07,167.83,67.7,167.16,71.0,-0.67,-0.4,3,RSI OB
JPM,2022-02-09,2022-02-10,156.6,68.3,155.95,74.1,-0.65,-0.42,1,RSI OB
JPM,2022-05-26,2022-05-31,129.44,60.1,132.23,75.3,2.79,2.16,5,RSI OB
JPM,2022-08-10,2022-08-15,118.39,57.7,122.46,71.4,4.07,3.44,5,RSI OB
JPM,2022-10-17,2022-10-26,115.86,63.0,124.11,73.7,8.25,7.12,9,RSI OB
JPM,2023-11-10,2023-11-15,146.43,64.8,149.74,70.7,3.31,2.26,5,RSI OB
JPM,2024-07-01,2024-07-02,205.45,59.9,208.83,76.1,3.38,1.65,1,RSI OB
JPM,2024-08-14,2024-08-22,210.24,51.7,216.63,81.4,6.39,3.04,8,RSI OB
JPM,2024-10-11,2024-10-15,222.29,69.1,222.39,71.4,0.1,0.04,4,RSI OB
JPM,2025-01-14,2025-01-15,247.47,67.0,252.35,71.1,4.88,1.97,1,RSI OB
JPM,2025-04-23,2025-04-25,240.88,47.5,243.55,74.1,2.67,1.11,2,RSI OB
JPM,2025-12-15,2025-12-30,320.02,67.2,323.42,73.6,3.4,1.06,15,RSI OB
JPM,2026-02-06,2026-02-23,322.4,58.4,297.67,42.6,-24.73,-7.67,17,SuperTrend
JPM,2026-06-12,2026-06-16,320.72,64.4,331.14,79.0,10.42,3.25,4,RSI OB
JNJ,2015-05-18,2015-05-20,103.42,63.2,103.6,73.2,0.18,0.17,2,RSI OB
JNJ,2015-07-16,2015-08-21,101.11,59.8,95.56,28.9,-5.55,-5.49,36,SuperTrend
JNJ,2016-01-27,2016-02-03,102.16,55.0,104.14,70.7,1.98,1.94,7,RSI OB
JNJ,2016-12-12,2016-12-20,115.36,51.4,115.66,74.0,0.3,0.26,8,RSI OB
JNJ,2017-07-20,2017-07-26,136.57,67.7,130.95,44.4,-5.62,-4.12,6,SuperTrend
JNJ,2017-09-18,2017-09-28,135.38,62.3,129.47,43.6,-5.91,-4.37,10,SuperTrend
JNJ,2018-07-05,2018-07-09,125.0,61.6,126.05,72.0,1.05,0.84,4,RSI OB
JNJ,2018-10-30,2018-10-31,140.75,58.2,139.99,70.2,-0.76,-0.54,1,RSI OB
JNJ,2019-02-01,2019-02-13,134.2,62.8,134.45,79.1,0.25,0.19,12,RSI OB
JNJ,2019-06-10,2019-06-18,139.02,51.5,140.23,79.1,1.21,0.87,8,RSI OB
JNJ,2019-10-04,2019-10-18,133.66,66.3,127.7,46.9,-5.96,-4.46,14,SuperTrend
JNJ,2019-11-20,2019-11-21,135.94,66.5,136.44,72.8,0.5,0.37,1,RSI OB
JNJ,2020-04-08,2020-04-13,143.26,62.0,139.77,75.8,-3.49,-2.44,5,RSI OB
JNJ,2020-07-14,2020-07-15,147.92,64.3,148.26,78.1,0.34,0.23,1,RSI OB
JNJ,2020-11-09,2020-11-17,146.08,53.9,149.35,80.8,3.27,2.24,8,RSI OB
JNJ,2021-07-07,2021-07-09,169.41,65.3,169.75,79.3,0.34,0.2,2,RSI OB
JNJ,2021-12-08,2021-12-14,164.34,52.4,170.29,70.9,5.95,3.62,6,RSI OB
JNJ,2022-01-27,2022-02-18,170.59,47.5,163.36,23.8,-7.23,-4.24,22,SuperTrend
JNJ,2022-03-03,2022-03-15,168.48,48.4,176.14,72.8,7.66,4.55,12,RSI OB
JNJ,2022-06-23,2022-07-06,179.66,54.9,178.3,70.4,-1.36,-0.76,13,RSI OB
JNJ,2022-10-21,2022-10-26,168.71,62.7,172.21,76.4,3.5,2.07,5,RSI OB
JNJ,2023-04-04,2023-04-05,158.49,62.4,165.61,74.6,7.12,4.49,1,RSI OB
JNJ,2023-06-08,2023-06-14,160.26,57.3,161.56,71.2,1.3,0.81,6,RSI OB
JNJ,2023-07-20,2023-07-25,168.38,59.8,172.39,72.0,4.01,2.38,5,RSI OB
JNJ,2024-03-01,2024-03-19,162.12,68.2,156.21,32.0,-5.91,-3.65,18,SuperTrend
JNJ,2024-05-01,2024-05-16,151.18,55.3,154.28,72.9,3.1,2.05,15,RSI OB
JNJ,2024-10-18,2024-10-23,165.12,68.2,165.86,72.0,0.74,0.45,5,RSI OB
JNJ,2025-01-27,2025-01-30,152.89,67.2,152.87,72.8,-0.02,-0.01,3,RSI OB
JNJ,2025-06-13,2025-06-18,157.1,66.6,150.73,41.4,-6.37,-4.05,5,SuperTrend
JNJ,2026-05-22,2026-06-24,234.34,68.0,241.0,70.1,6.66,2.84,33,RSI OB
KDP,2015-03-30,2015-04-29,79.67,57.8,75.3,29.8,-4.37,-5.49,30,SuperTrend
KDP,2015-07-07,2015-07-20,77.34,69.5,79.15,77.6,1.81,2.34,13,RSI OB
KDP,2015-11-19,2016-01-13,89.32,49.8,90.39,35.8,1.07,1.2,55,SuperTrend
KDP,2016-02-01,2016-02-05,95.53,61.1,89.35,50.6,-6.18,-6.47,4,SuperTrend
KDP,2016-04-27,2016-05-04,90.38,51.5,92.74,70.7,2.36,2.61,7,RSI OB
KDP,2016-11-22,2016-12-21,87.5,51.5,90.3,78.4,2.8,3.2,29,RSI OB
KDP,2017-05-24,2017-06-02,93.28,66.7,92.84,71.0,-0.44,-0.47,9,RSI OB
KDP,2017-08-16,2017-09-14,92.44,53.9,91.59,70.0,-0.85,-0.92,29,RSI OB
KDP,2018-07-02,2018-07-10,123.68,65.3,22.19,5.5,-101.49,-82.06,8,SuperTrend
KDP,2018-09-12,2018-10-02,24.01,64.9,22.83,28.5,-1.18,-4.91,20,SuperTrend
KDP,2018-10-10,2018-10-25,23.52,47.9,24.05,71.4,0.53,2.25,15,RSI OB
KDP,2019-01-11,2019-02-06,27.0,66.4,27.12,73.5,0.12,0.44,26,RSI OB
KDP,2019-03-15,2019-03-20,27.68,56.1,27.76,85.8,0.08,0.29,5,RSI OB
KDP,2019-04-26,2019-05-02,28.53,62.3,28.95,72.5,0.42,1.47,6,RSI OB
KDP,2019-09-11,2019-11-01,28.26,55.6,28.21,77.6,-0.05,-0.18,51,RSI OB
KDP,2020-09-02,2020-09-08,30.4,53.3,28.86,47.1,-1.54,-5.07,6,SuperTrend
KDP,2020-10-09,2020-10-13,29.25,63.5,29.83,76.3,0.58,1.98,4,RSI OB
KDP,2020-11-11,2020-11-19,29.4,49.0,29.76,73.0,0.36,1.22,8,RSI OB
KDP,2021-03-09,2021-03-16,33.09,63.0,34.09,73.6,1.0,3.02,7,RSI OB
KDP,2021-07-23,2021-08-02,36.07,62.6,34.39,43.6,-1.68,-4.66,10,SuperTrend
KDP,2021-10-13,2021-11-30,35.91,62.8,33.99,28.8,-1.92,-5.35,48,SuperTrend
KDP,2022-10-18,2022-11-03,38.37,63.2,36.29,44.2,-2.08,-5.42,16,SuperTrend
KDP,2023-07-06,2023-07-20,32.2,55.7,32.43,72.4,0.23,0.71,14,RSI OB
KDP,2024-03-25,2024-03-26,30.48,69.5,30.73,70.6,0.25,0.82,1,RSI OB
KDP,2025-02-03,2025-02-25,32.54,68.8,34.94,87.0,2.4,7.38,22,RSI OB
KDP,2025-08-08,2025-08-20,34.42,60.3,35.18,88.9,0.76,2.21,12,RSI OB
KDP,2025-10-14,2025-10-16,26.69,56.5,27.72,80.2,1.03,3.86,2,RSI OB
KDP,2025-12-03,2025-12-08,28.33,66.7,29.0,72.4,0.67,2.36,5,RSI OB
KDP,2026-02-04,2026-02-11,28.45,53.5,29.89,72.0,1.44,5.06,7,RSI OB
KDP,2026-08-24,2026-09-04,32.51,59.3,32.59,70.9,0.08,0.25,11,RSI OB
KEY,2015-10-28,2015-10-30,13.9,58.2,12.42,41.9,-1.48,-10.65,2,SuperTrend
KEY,2016-03-02,2016-03-03,11.31,61.2,11.47,73.2,0.16,1.41,1,RSI OB
KEY,2016-04-14,2016-04-20,11.73,62.1,12.14,73.9,0.41,3.5,6,RSI OB
KEY,2016-08-05,2016-08-19,12.26,64.6,12.23,74.2,-0.03,-0.24,14,RSI OB
KEY,2017-04-24,2017-04-26,18.55,62.2,18.68,75.0,0.13,0.7,2,RSI OB
KEY,2017-06-09,2017-06-20,18.62,66.1,18.57,70.8,-0.05,-0.27,11,RSI OB
KEY,2017-09-13,2017-09-25,17.86,52.8,18.27,80.1,0.41,2.3,12,RSI OB
KEY,2017-11-29,2017-11-30,19.01,69.3,18.98,70.5,-0.03,-0.16,1,RSI OB
KEY,2018-03-09,2018-03-22,22.15,68.9,20.02,30.9,-2.13,-9.62,13,SuperTrend
KEY,2018-07-23,2018-07-24,20.84,64.9,20.95,70.0,0.11,0.53,1,RSI OB
KEY,2019-01-07,2019-01-10,15.74,58.9,15.8,74.3,0.06,0.38,3,RSI OB
KEY,2019-04-02,2019-04-11,16.47,41.2,16.44,82.1,-0.03,-0.18,9,RSI OB
KEY,2019-06-11,2019-07-11,17.24,54.4,17.83,70.9,0.59,3.42,30,RSI OB
KEY,2019-09-09,2019-09-10,17.67,62.7,18.12,70.1,0.45,2.55,1,RSI OB
KEY,2019-10-21,2019-10-23,18.13,62.4,18.23,70.4,0.1,0.55,2,RSI OB
KEY,2020-05-26,2020-06-03,11.86,59.5,12.58,73.7,0.72,6.07,8,RSI OB
KEY,2020-10-07,2020-10-12,13.16,56.5,13.29,73.7,0.13,0.99,5,RSI OB
KEY,2021-02-04,2021-02-16,18.71,48.0,19.79,72.1,1.08,5.77,12,RSI OB
KEY,2021-04-29,2021-05-05,22.06,64.2,22.72,70.2,0.66,2.99,6,RSI OB
KEY,2022-07-21,2022-08-15,18.26,64.7,19.45,76.0,1.19,6.52,25,RSI OB
KEY,2022-09-12,2022-09-21,18.9,52.6,17.13,44.2,-1.77,-9.37,9,SuperTrend
KEY,2022-10-24,2022-11-01,17.73,54.8,18.05,71.2,0.32,1.8,8,RSI OB
KEY,2023-01-25,2023-02-07,18.33,52.4,20.02,74.6,1.69,9.22,13,RSI OB
KEY,2023-06-07,2023-06-23,11.02,60.0,9.35,37.0,-1.67,-15.15,16,SuperTrend
KEY,2023-07-12,2023-07-13,10.23,58.2,10.61,71.3,0.38,3.71,1,RSI OB
KEY,2023-11-03,2023-11-14,11.39,58.7,11.92,77.1,0.53,4.65,11,RSI OB
KEY,2024-01-29,2024-03-05,14.87,52.7,15.02,70.2,0.15,1.01,36,RSI OB
KEY,2024-07-10,2024-07-11,14.67,68.7,15.13,72.5,0.46,3.14,1,RSI OB
KEY,2024-08-12,2024-08-22,15.94,50.8,16.42,74.9,0.48,3.01,10,RSI OB
KEY,2024-09-19,2024-10-15,17.34,56.1,17.49,73.6,0.15,0.87,26,RSI OB
KEY,2025-01-15,2025-02-25,18.14,64.7,16.67,26.8,-1.47,-8.1,41,SuperTrend
KEY,2025-08-22,2025-08-26,18.98,68.0,19.3,78.5,0.32,1.69,4,RSI OB
KEY,2025-11-25,2025-12-04,18.37,64.2,19.11,72.2,0.74,4.03,9,RSI OB
KEY,2026-06-11,2026-06-22,22.33,62.3,22.83,76.4,0.5,2.24,11,RSI OB
KEYS,2015-08-20,2015-09-15,32.77,65.8,32.95,71.9,0.18,0.55,26,RSI OB
KEYS,2015-10-07,2015-10-16,32.7,42.8,32.59,70.1,-0.11,-0.34,9,RSI OB
KEYS,2016-02-19,2016-02-23,23.9,53.9,25.18,70.2,1.28,5.36,4,RSI OB
KEYS,2016-08-19,2016-08-22,30.19,62.0,30.3,81.8,0.11,0.36,3,RSI OB
KEYS,2016-09-22,2016-10-19,31.64,58.2,32.51,71.4,0.87,2.75,27,RSI OB
KEYS,2017-01-25,2017-03-16,37.71,58.1,39.12,71.3,1.41,3.74,50,RSI OB
KEYS,2017-04-25,2017-05-03,37.75,62.6,38.14,72.9,0.39,1.03,8,RSI OB
KEYS,2017-06-02,2017-06-09,39.76,57.2,37.64,51.2,-2.12,-5.33,7,SuperTrend
KEYS,2017-09-15,2017-09-25,41.37,65.1,39.95,49.8,-1.42,-3.43,10,SuperTrend
KEYS,2017-09-29,2017-10-13,41.66,65.4,42.72,79.3,1.06,2.54,14,RSI OB
KEYS,2018-01-05,2018-01-17,43.92,64.4,46.01,78.8,2.09,4.76,12,RSI OB
KEYS,2018-02-26,2018-03-02,47.75,69.0,49.42,83.0,1.67,3.5,4,RSI OB
KEYS,2018-11-28,2018-12-12,61.5,52.3,60.67,70.5,-0.83,-1.35,14,RSI OB
KEYS,2019-01-07,2019-01-11,64.49,56.5,67.24,70.4,2.75,4.26,4,RSI OB
KEYS,2019-06-07,2019-06-13,82.13,50.4,84.83,71.4,2.7,3.29,6,RSI OB
KEYS,2019-08-22,2019-09-05,100.35,65.7,99.3,72.2,-1.05,-1.05,14,RSI OB
KEYS,2019-10-21,2019-10-28,102.97,64.5,102.43,75.0,-0.54,-0.52,7,RSI OB
KEYS,2020-10-07,2020-10-08,101.16,60.4,103.18,70.4,2.02,2.0,1,RSI OB
KEYS,2021-03-31,2021-04-01,143.4,68.6,143.79,70.0,0.39,0.27,1,RSI OB
KEYS,2021-10-19,2021-10-22,174.72,63.7,176.22,81.7,1.5,0.86,3,RSI OB
KEYS,2022-03-29,2022-04-08,165.07,68.2,149.79,33.2,-15.28,-9.26,10,SuperTrend
KEYS,2022-07-19,2022-07-21,147.55,64.9,153.4,73.0,5.85,3.96,2,RSI OB
KEYS,2022-09-12,2022-09-22,173.7,56.5,158.71,40.6,-14.99,-8.63,10,SuperTrend
KEYS,2022-10-04,2022-10-11,168.65,50.9,156.0,41.8,-12.65,-7.5,7,SuperTrend
KEYS,2022-10-25,2022-10-28,173.71,56.1,177.65,71.4,3.94,2.27,3,RSI OB
KEYS,2022-11-25,2022-11-30,176.62,68.9,180.89,73.6,4.27,2.42,5,RSI OB
KEYS,2023-06-29,2023-07-13,165.34,57.1,169.07,70.1,3.73,2.26,14,RSI OB
KEYS,2023-11-14,2023-11-15,129.17,67.3,133.19,73.9,4.02,3.11,1,RSI OB
KEYS,2024-01-29,2024-02-21,159.33,69.8,144.04,36.2,-15.29,-9.6,23,SuperTrend
KEYS,2024-03-01,2024-04-08,157.07,43.7,158.75,71.2,1.68,1.07,38,RSI OB
KEYS,2024-05-15,2024-05-20,155.7,68.5,159.75,77.6,4.05,2.6,5,RSI OB
KEYS,2024-07-15,2024-07-16,145.53,68.5,149.46,72.4,3.93,2.7,1,RSI OB
KEYS,2024-08-19,2024-08-21,138.5,52.9,157.81,73.8,19.31,13.94,2,RSI OB
KEYS,2024-11-06,2024-11-14,161.85,56.0,153.68,46.7,-8.17,-5.05,8,SuperTrend
KEYS,2024-11-20,2024-12-05,165.48,67.0,169.63,71.0,4.15,2.51,15,RSI OB
KEYS,2025-08-13,2025-09-10,170.22,57.4,170.21,75.2,-0.01,-0.01,28,RSI OB
KEYS,2026-01-21,2026-01-29,216.69,65.1,221.17,76.1,4.48,2.07,8,RSI OB
KEYS,2026-06-22,2026-06-26,373.34,69.2,328.66,49.6,-44.68,-11.97,4,SuperTrend
KEYS,2026-08-04,2026-08-14,341.24,58.8,357.82,71.9,16.58,4.86,10,RSI OB
